,PRODUCT-ASSY TYPE,Task,Takt
0,BGATSOCKETNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
1,FPSOCKETNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
2,LGATSOCKETNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
3,OTQSOCKETNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
4,QFNSOCKETNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
5,STRIPSOCKETNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
6,WCSPSOCKETNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
7,JAGUARSOCKETNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
8,BGATLIDNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
9,FPLIDNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
10,LGATLIDNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
11,OTQLIDNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
12,QFNLIDNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
13,STRIPLIDNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
14,WCSPLIDNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
15,JAGUARLIDNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
16,BGATSOCKET & LIDNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
17,FPSOCKET & LIDNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
18,LGATSOCKET & LIDNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
19,OTQSOCKET & LIDNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
20,QFNSOCKET & LIDNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
21,STRIPSOCKET & LIDNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
22,WCSPSOCKET & LIDNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
23,JAGUARSOCKET & LIDNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
24,BGATPARTNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
25,FPPARTNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
26,LGATPARTNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
27,OTQPARTNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
28,QFNPARTNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
29,STRIPPARTNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
30,WCSPPARTNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
31,JAGUARPARTNEWINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
32,BGATSOCKETW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
33,FPSOCKETW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
34,LGATSOCKETW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
35,OTQSOCKETW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
36,QFNSOCKETW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
37,STRIPSOCKETW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
38,WCSPSOCKETW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
39,JAGUARSOCKETW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
40,BGATLIDW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
41,FPLIDW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
42,LGATLIDW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
43,OTQLIDW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
44,QFNLIDW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
45,STRIPLIDW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
46,WCSPLIDW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
47,JAGUARLIDW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
48,BGATSOCKET & LIDW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
49,FPSOCKET & LIDW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
50,LGATSOCKET & LIDW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
51,OTQSOCKET & LIDW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
52,QFNSOCKET & LIDW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
53,STRIPSOCKET & LIDW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
54,WCSPSOCKET & LIDW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
55,JAGUARSOCKET & LIDW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
56,BGATPARTW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
57,FPPARTW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
58,LGATPARTW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
59,OTQPARTW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
60,QFNPARTW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
61,STRIPPARTW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
62,WCSPPARTW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
63,JAGUARPARTW/ REFINQUIRY,PN/PIN HOLE COUNT DETAILS,1.0
64,BGATSOCKETNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
65,FPSOCKETNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
66,LGATSOCKETNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
67,OTQSOCKETNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
68,QFNSOCKETNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
69,STRIPSOCKETNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
70,WCSPSOCKETNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
71,JAGUARSOCKETNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
72,BGATLIDNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
73,FPLIDNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
74,LGATLIDNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
75,OTQLIDNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
76,QFNLIDNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
77,STRIPLIDNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
78,WCSPLIDNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
79,JAGUARLIDNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
80,BGATPARTNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
81,FPPARTNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
82,LGATPARTNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
83,OTQPARTNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
84,QFNPARTNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
85,STRIPPARTNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
86,WCSPPARTNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
87,JAGUARPARTNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
88,BGATSOCKET & LIDNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
89,FPSOCKET & LIDNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
90,LGATSOCKET & LIDNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
91,OTQSOCKET & LIDNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
92,QFNSOCKET & LIDNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
93,STRIPSOCKET & LIDNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
94,WCSPSOCKET & LIDNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
95,JAGUARSOCKET & LIDNEWPO,PN/PIN HOLE COUNT DETAILS,0.0
96,BGATSOCKETW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
97,FPSOCKETW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
98,LGATSOCKETW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
99,OTQSOCKETW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
100,QFNSOCKETW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
101,STRIPSOCKETW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
102,WCSPSOCKETW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
103,JAGUARSOCKETW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
104,BGATLIDW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
105,FPLIDW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
106,LGATLIDW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
107,OTQLIDW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
108,QFNLIDW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
109,STRIPLIDW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
110,WCSPLIDW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
111,JAGUARLIDW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
112,BGATPARTW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
113,FPPARTW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
114,LGATPARTW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
115,OTQPARTW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
116,QFNPARTW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
117,STRIPPARTW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
118,WCSPPARTW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
119,JAGUARPARTW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
120,BGATSOCKET & LIDW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
121,FPSOCKET & LIDW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
122,LGATSOCKET & LIDW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
123,OTQSOCKET & LIDW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
124,QFNSOCKET & LIDW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
125,STRIPSOCKET & LIDW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
126,WCSPSOCKET & LIDW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
127,JAGUARSOCKET & LIDW/ REFPO,PN/PIN HOLE COUNT DETAILS,0.0
128,BGATSOCKETNEWINQUIRY,DEVICE MEASUREMENT,3.0
129,FPSOCKETNEWINQUIRY,DEVICE MEASUREMENT,3.0
130,LGATSOCKETNEWINQUIRY,DEVICE MEASUREMENT,3.0
131,OTQSOCKETNEWINQUIRY,DEVICE MEASUREMENT,3.0
132,QFNSOCKETNEWINQUIRY,DEVICE MEASUREMENT,3.0
133,STRIPSOCKETNEWINQUIRY,DEVICE MEASUREMENT,3.0
134,WCSPSOCKETNEWINQUIRY,DEVICE MEASUREMENT,3.0
135,JAGUARSOCKETNEWINQUIRY,DEVICE MEASUREMENT,3.0
136,BGATLIDNEWINQUIRY,DEVICE MEASUREMENT,3.0
137,FPLIDNEWINQUIRY,DEVICE MEASUREMENT,3.0
138,LGATLIDNEWINQUIRY,DEVICE MEASUREMENT,3.0
139,OTQLIDNEWINQUIRY,DEVICE MEASUREMENT,3.0
140,QFNLIDNEWINQUIRY,DEVICE MEASUREMENT,3.0
141,STRIPLIDNEWINQUIRY,DEVICE MEASUREMENT,3.0
142,WCSPLIDNEWINQUIRY,DEVICE MEASUREMENT,3.0
143,JAGUARLIDNEWINQUIRY,DEVICE MEASUREMENT,3.0
144,BGATSOCKET & LIDNEWINQUIRY,DEVICE MEASUREMENT,3.0
145,FPSOCKET & LIDNEWINQUIRY,DEVICE MEASUREMENT,3.0
146,LGATSOCKET & LIDNEWINQUIRY,DEVICE MEASUREMENT,3.0
147,OTQSOCKET & LIDNEWINQUIRY,DEVICE MEASUREMENT,3.0
148,QFNSOCKET & LIDNEWINQUIRY,DEVICE MEASUREMENT,3.0
149,STRIPSOCKET & LIDNEWINQUIRY,DEVICE MEASUREMENT,3.0
150,WCSPSOCKET & LIDNEWINQUIRY,DEVICE MEASUREMENT,3.0
151,JAGUARSOCKET & LIDNEWINQUIRY,DEVICE MEASUREMENT,3.0
152,BGATPARTNEWINQUIRY,DEVICE MEASUREMENT,3.0
153,FPPARTNEWINQUIRY,DEVICE MEASUREMENT,3.0
154,LGATPARTNEWINQUIRY,DEVICE MEASUREMENT,3.0
155,OTQPARTNEWINQUIRY,DEVICE MEASUREMENT,3.0
156,QFNPARTNEWINQUIRY,DEVICE MEASUREMENT,3.0
157,STRIPPARTNEWINQUIRY,DEVICE MEASUREMENT,3.0
158,WCSPPARTNEWINQUIRY,DEVICE MEASUREMENT,3.0
159,JAGUARPARTNEWINQUIRY,DEVICE MEASUREMENT,3.0
160,BGATSOCKETW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
161,FPSOCKETW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
162,LGATSOCKETW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
163,OTQSOCKETW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
164,QFNSOCKETW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
165,STRIPSOCKETW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
166,WCSPSOCKETW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
167,JAGUARSOCKETW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
168,BGATLIDW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
169,FPLIDW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
170,LGATLIDW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
171,OTQLIDW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
172,QFNLIDW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
173,STRIPLIDW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
174,WCSPLIDW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
175,JAGUARLIDW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
176,BGATSOCKET & LIDW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
177,FPSOCKET & LIDW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
178,LGATSOCKET & LIDW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
179,OTQSOCKET & LIDW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
180,QFNSOCKET & LIDW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
181,STRIPSOCKET & LIDW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
182,WCSPSOCKET & LIDW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
183,JAGUARSOCKET & LIDW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
184,BGATPARTW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
185,FPPARTW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
186,LGATPARTW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
187,OTQPARTW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
188,QFNPARTW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
189,STRIPPARTW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
190,WCSPPARTW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
191,JAGUARPARTW/ REFINQUIRY,DEVICE MEASUREMENT,3.0
192,BGATSOCKETNEWPO,DEVICE MEASUREMENT,3.0
193,FPSOCKETNEWPO,DEVICE MEASUREMENT,3.0
194,LGATSOCKETNEWPO,DEVICE MEASUREMENT,3.0
195,OTQSOCKETNEWPO,DEVICE MEASUREMENT,3.0
196,QFNSOCKETNEWPO,DEVICE MEASUREMENT,3.0
197,STRIPSOCKETNEWPO,DEVICE MEASUREMENT,3.0
198,WCSPSOCKETNEWPO,DEVICE MEASUREMENT,3.0
199,JAGUARSOCKETNEWPO,DEVICE MEASUREMENT,3.0
200,BGATLIDNEWPO,DEVICE MEASUREMENT,3.0
201,FPLIDNEWPO,DEVICE MEASUREMENT,3.0
202,LGATLIDNEWPO,DEVICE MEASUREMENT,3.0
203,OTQLIDNEWPO,DEVICE MEASUREMENT,3.0
204,QFNLIDNEWPO,DEVICE MEASUREMENT,3.0
205,STRIPLIDNEWPO,DEVICE MEASUREMENT,3.0
206,WCSPLIDNEWPO,DEVICE MEASUREMENT,3.0
207,JAGUARLIDNEWPO,DEVICE MEASUREMENT,3.0
208,BGATPARTNEWPO,DEVICE MEASUREMENT,3.0
209,FPPARTNEWPO,DEVICE MEASUREMENT,3.0
210,LGATPARTNEWPO,DEVICE MEASUREMENT,3.0
211,OTQPARTNEWPO,DEVICE MEASUREMENT,3.0
212,QFNPARTNEWPO,DEVICE MEASUREMENT,3.0
213,STRIPPARTNEWPO,DEVICE MEASUREMENT,3.0
214,WCSPPARTNEWPO,DEVICE MEASUREMENT,3.0
215,JAGUARPARTNEWPO,DEVICE MEASUREMENT,3.0
216,BGATSOCKET & LIDNEWPO,DEVICE MEASUREMENT,3.0
217,FPSOCKET & LIDNEWPO,DEVICE MEASUREMENT,3.0
218,LGATSOCKET & LIDNEWPO,DEVICE MEASUREMENT,3.0
219,OTQSOCKET & LIDNEWPO,DEVICE MEASUREMENT,3.0
220,QFNSOCKET & LIDNEWPO,DEVICE MEASUREMENT,3.0
221,STRIPSOCKET & LIDNEWPO,DEVICE MEASUREMENT,3.0
222,WCSPSOCKET & LIDNEWPO,DEVICE MEASUREMENT,3.0
223,JAGUARSOCKET & LIDNEWPO,DEVICE MEASUREMENT,3.0
224,BGATSOCKETW/ REFPO,DEVICE MEASUREMENT,0.0
225,FPSOCKETW/ REFPO,DEVICE MEASUREMENT,0.0
226,LGATSOCKETW/ REFPO,DEVICE MEASUREMENT,0.0
227,OTQSOCKETW/ REFPO,DEVICE MEASUREMENT,0.0
228,QFNSOCKETW/ REFPO,DEVICE MEASUREMENT,0.0
229,STRIPSOCKETW/ REFPO,DEVICE MEASUREMENT,0.0
230,WCSPSOCKETW/ REFPO,DEVICE MEASUREMENT,0.0
231,JAGUARSOCKETW/ REFPO,DEVICE MEASUREMENT,0.0
232,BGATLIDW/ REFPO,DEVICE MEASUREMENT,0.0
233,FPLIDW/ REFPO,DEVICE MEASUREMENT,0.0
234,LGATLIDW/ REFPO,DEVICE MEASUREMENT,0.0
235,OTQLIDW/ REFPO,DEVICE MEASUREMENT,0.0
236,QFNLIDW/ REFPO,DEVICE MEASUREMENT,0.0
237,STRIPLIDW/ REFPO,DEVICE MEASUREMENT,0.0
238,WCSPLIDW/ REFPO,DEVICE MEASUREMENT,0.0
239,JAGUARLIDW/ REFPO,DEVICE MEASUREMENT,0.0
240,BGATPARTW/ REFPO,DEVICE MEASUREMENT,0.0
241,FPPARTW/ REFPO,DEVICE MEASUREMENT,0.0
242,LGATPARTW/ REFPO,DEVICE MEASUREMENT,0.0
243,OTQPARTW/ REFPO,DEVICE MEASUREMENT,0.0
244,QFNPARTW/ REFPO,DEVICE MEASUREMENT,0.0
245,STRIPPARTW/ REFPO,DEVICE MEASUREMENT,0.0
246,WCSPPARTW/ REFPO,DEVICE MEASUREMENT,0.0
247,JAGUARPARTW/ REFPO,DEVICE MEASUREMENT,0.0
248,BGATSOCKET & LIDW/ REFPO,DEVICE MEASUREMENT,0.0
249,FPSOCKET & LIDW/ REFPO,DEVICE MEASUREMENT,0.0
250,LGATSOCKET & LIDW/ REFPO,DEVICE MEASUREMENT,0.0
251,OTQSOCKET & LIDW/ REFPO,DEVICE MEASUREMENT,0.0
252,QFNSOCKET & LIDW/ REFPO,DEVICE MEASUREMENT,0.0
253,STRIPSOCKET & LIDW/ REFPO,DEVICE MEASUREMENT,0.0
254,WCSPSOCKET & LIDW/ REFPO,DEVICE MEASUREMENT,0.0
255,JAGUARSOCKET & LIDW/ REFPO,DEVICE MEASUREMENT,0.0
256,BGATSOCKETNEWINQUIRY,3D CONCEPT,4.0
257,FPSOCKETNEWINQUIRY,3D CONCEPT,7.75
258,LGATSOCKETNEWINQUIRY,3D CONCEPT,4.0
259,OTQSOCKETNEWINQUIRY,3D CONCEPT,4.0
260,QFNSOCKETNEWINQUIRY,3D CONCEPT,6.207142857142858
261,STRIPSOCKETNEWINQUIRY,3D CONCEPT,6.0
262,WCSPSOCKETNEWINQUIRY,3D CONCEPT,6.0
263,JAGUARSOCKETNEWINQUIRY,3D CONCEPT,10.0
264,BGATLIDNEWINQUIRY,3D CONCEPT,2.0
265,FPLIDNEWINQUIRY,3D CONCEPT,2.0
266,LGATLIDNEWINQUIRY,3D CONCEPT,2.0
267,OTQLIDNEWINQUIRY,3D CONCEPT,2.0
268,QFNLIDNEWINQUIRY,3D CONCEPT,4.4
269,STRIPLIDNEWINQUIRY,3D CONCEPT,2.0
270,WCSPLIDNEWINQUIRY,3D CONCEPT,2.0
271,JAGUARLIDNEWINQUIRY,3D CONCEPT,2.0
272,BGATSOCKET & LIDNEWINQUIRY,3D CONCEPT,4.0
273,FPSOCKET & LIDNEWINQUIRY,3D CONCEPT,4.0
274,LGATSOCKET & LIDNEWINQUIRY,3D CONCEPT,4.0
275,OTQSOCKET & LIDNEWINQUIRY,3D CONCEPT,4.0
276,QFNSOCKET & LIDNEWINQUIRY,3D CONCEPT,4.0
277,STRIPSOCKET & LIDNEWINQUIRY,3D CONCEPT,5.0
278,WCSPSOCKET & LIDNEWINQUIRY,3D CONCEPT,5.0
279,JAGUARSOCKET & LIDNEWINQUIRY,3D CONCEPT,8.0
280,BGATPARTNEWINQUIRY,3D CONCEPT,4.0
281,FPPARTNEWINQUIRY,3D CONCEPT,4.0
282,LGATPARTNEWINQUIRY,3D CONCEPT,4.0
283,OTQPARTNEWINQUIRY,3D CONCEPT,4.0
284,QFNPARTNEWINQUIRY,3D CONCEPT,4.0
285,STRIPPARTNEWINQUIRY,3D CONCEPT,4.0
286,WCSPPARTNEWINQUIRY,3D CONCEPT,4.0
287,JAGUARPARTNEWINQUIRY,3D CONCEPT,4.0
288,BGATSOCKETW/ REFINQUIRY,3D CONCEPT,0.125
289,FPSOCKETW/ REFINQUIRY,3D CONCEPT,0.125
290,LGATSOCKETW/ REFINQUIRY,3D CONCEPT,0.125
291,OTQSOCKETW/ REFINQUIRY,3D CONCEPT,0.125
292,QFNSOCKETW/ REFINQUIRY,3D CONCEPT,0.125
293,STRIPSOCKETW/ REFINQUIRY,3D CONCEPT,0.125
294,WCSPSOCKETW/ REFINQUIRY,3D CONCEPT,0.125
295,JAGUARSOCKETW/ REFINQUIRY,3D CONCEPT,10.0
296,BGATLIDW/ REFINQUIRY,3D CONCEPT,0.125
297,FPLIDW/ REFINQUIRY,3D CONCEPT,0.125
298,LGATLIDW/ REFINQUIRY,3D CONCEPT,0.125
299,OTQLIDW/ REFINQUIRY,3D CONCEPT,0.125
300,QFNLIDW/ REFINQUIRY,3D CONCEPT,0.125
301,STRIPLIDW/ REFINQUIRY,3D CONCEPT,0.125
302,WCSPLIDW/ REFINQUIRY,3D CONCEPT,0.125
303,JAGUARLIDW/ REFINQUIRY,3D CONCEPT,10.0
304,BGATSOCKET & LIDW/ REFINQUIRY,3D CONCEPT,0.25
305,FPSOCKET & LIDW/ REFINQUIRY,3D CONCEPT,0.25
306,LGATSOCKET & LIDW/ REFINQUIRY,3D CONCEPT,0.25
307,OTQSOCKET & LIDW/ REFINQUIRY,3D CONCEPT,0.25
308,QFNSOCKET & LIDW/ REFINQUIRY,3D CONCEPT,0.25
309,STRIPSOCKET & LIDW/ REFINQUIRY,3D CONCEPT,0.25
310,WCSPSOCKET & LIDW/ REFINQUIRY,3D CONCEPT,0.25
311,JAGUARSOCKET & LIDW/ REFINQUIRY,3D CONCEPT,15.0
312,BGATPARTW/ REFINQUIRY,3D CONCEPT,4.5
313,FPPARTW/ REFINQUIRY,3D CONCEPT,4.5
314,LGATPARTW/ REFINQUIRY,3D CONCEPT,4.5
315,OTQPARTW/ REFINQUIRY,3D CONCEPT,4.5
316,QFNPARTW/ REFINQUIRY,3D CONCEPT,4.5
317,STRIPPARTW/ REFINQUIRY,3D CONCEPT,4.5
318,WCSPPARTW/ REFINQUIRY,3D CONCEPT,4.5
319,JAGUARPARTW/ REFINQUIRY,3D CONCEPT,4.5
320,BGATSOCKETNEWPO,3D CONCEPT,8.444444444444445
321,FPSOCKETNEWPO,3D CONCEPT,7.4444444444444455
322,LGATSOCKETNEWPO,3D CONCEPT,8.444444444444445
323,OTQSOCKETNEWPO,3D CONCEPT,8.444444444444445
324,QFNSOCKETNEWPO,3D CONCEPT,7.611111111111112
325,STRIPSOCKETNEWPO,3D CONCEPT,13.666666666666666
326,WCSPSOCKETNEWPO,3D CONCEPT,13.666666666666666
327,JAGUARSOCKETNEWPO,3D CONCEPT,14.3
328,BGATLIDNEWPO,3D CONCEPT,7.666666666666667
329,FPLIDNEWPO,3D CONCEPT,7.0
330,LGATLIDNEWPO,3D CONCEPT,7.666666666666667
331,OTQLIDNEWPO,3D CONCEPT,7.666666666666667
332,QFNLIDNEWPO,3D CONCEPT,6.333333333333333
333,STRIPLIDNEWPO,3D CONCEPT,13.666666666666666
334,WCSPLIDNEWPO,3D CONCEPT,13.666666666666666
335,JAGUARLIDNEWPO,3D CONCEPT,7.883333333333335
336,BGATPARTNEWPO,3D CONCEPT,1.8888888888888886
337,FPPARTNEWPO,3D CONCEPT,1.8888888888888886
338,LGATPARTNEWPO,3D CONCEPT,1.8888888888888886
339,OTQPARTNEWPO,3D CONCEPT,1.8888888888888886
340,QFNPARTNEWPO,3D CONCEPT,1.8888888888888886
341,STRIPPARTNEWPO,3D CONCEPT,1.8888888888888886
342,WCSPPARTNEWPO,3D CONCEPT,1.8888888888888886
343,JAGUARPARTNEWPO,3D CONCEPT,1.8888888888888886
344,BGATSOCKET & LIDNEWPO,3D CONCEPT,16.11111111111111
345,FPSOCKET & LIDNEWPO,3D CONCEPT,14.444444444444445
346,LGATSOCKET & LIDNEWPO,3D CONCEPT,16.11111111111111
347,OTQSOCKET & LIDNEWPO,3D CONCEPT,16.11111111111111
348,QFNSOCKET & LIDNEWPO,3D CONCEPT,13.944444444444445
349,STRIPSOCKET & LIDNEWPO,3D CONCEPT,27.333333333333332
350,WCSPSOCKET & LIDNEWPO,3D CONCEPT,27.333333333333332
351,JAGUARSOCKET & LIDNEWPO,3D CONCEPT,35.7
352,BGATSOCKETW/ REFPO,3D CONCEPT,4.777777777777778
353,FPSOCKETW/ REFPO,3D CONCEPT,3.4444444444444446
354,LGATSOCKETW/ REFPO,3D CONCEPT,4.777777777777778
355,OTQSOCKETW/ REFPO,3D CONCEPT,4.777777777777778
356,QFNSOCKETW/ REFPO,3D CONCEPT,3.1111111111111107
357,STRIPSOCKETW/ REFPO,3D CONCEPT,4.666666666666667
358,WCSPSOCKETW/ REFPO,3D CONCEPT,4.666666666666667
359,JAGUARSOCKETW/ REFPO,3D CONCEPT,9.144827586206898
360,BGATLIDW/ REFPO,3D CONCEPT,3.222222222222222
361,FPLIDW/ REFPO,3D CONCEPT,4.95
